2025-08-01 14:37:03,708 INFO: TEST EMBED:  epoch:17,train_loss:5.27,top_1_acc:0.225,top_3_acc:0.4,top_5_acc:0.5 
2025-08-01 14:37:14,355 INFO: VAL  EMBED:  epoch:18,train_loss:5.27,top_1_acc:0.0228,top_3_acc:0.0558,top_5_acc:0.082 
2025-08-01 14:37:14,355 INFO: TEST EMBED:  epoch:18,train_loss:5.27,top_1_acc:0.235,top_3_acc:0.46,top_5_acc:0.545 
2025-08-01 14:37:24,997 INFO: VAL  EMBED:  epoch:19,train_loss:5.25,top_1_acc:0.0257,top_3_acc:0.0588,top_5_acc:0.0828 
2025-08-01 14:37:24,997 INFO: TEST EMBED:  epoch:19,train_loss:5.25,top_1_acc:0.215,top_3_acc:0.375,top_5_acc:0.465 
2025-08-01 14:37:35,842 INFO: VAL  EMBED:  epoch:20,train_loss:5.24,top_1_acc:0.0246,top_3_acc:0.0598,top_5_acc:0.084 
2025-08-01 14:37:35,842 INFO: TEST EMBED:  epoch:20,train_loss:5.24,top_1_acc:0.245,top_3_acc:0.41,top_5_acc:0.495 
2025-08-01 14:37:46,526 INFO: VAL  EMBED:  epoch:21,train_loss:5.23,top_1_acc:0.0246,top_3_acc:0.061,top_5_acc:0.0864 
2025-08-01 14:37:46,526 INFO: TEST EMBED:  epoch:21,train_loss:5.23,top_1_acc:0.215,top_3_acc:0.39,top_5_acc:0.515 
2025-08-01 14:37:57,307 INFO: VAL  EMBED:  epoch:22,train_loss:5.22,top_1_acc:0.0257,top_3_acc:0.0593,top_5_acc:0.0879 
2025-08-01 14:37:57,307 INFO: TEST EMBED:  epoch:22,train_loss:5.22,top_1_acc:0.24,top_3_acc:0.405,top_5_acc:0.5 
2025-08-01 14:38:08,176 INFO: VAL  EMBED:  epoch:23,train_loss:5.21,top_1_acc:0.0254,top_3_acc:0.0605,top_5_acc:0.0884 
2025-08-01 14:38:08,176 INFO: TEST EMBED:  epoch:23,train_loss:5.21,top_1_acc:0.24,top_3_acc:0.44,top_5_acc:0.54 
2025-08-01 14:38:19,122 INFO: VAL  EMBED:  epoch:24,train_loss:5.21,top_1_acc:0.0257,top_3_acc:0.0614,top_5_acc:0.0869 
2025-08-01 14:38:19,122 INFO: TEST EMBED:  epoch:24,train_loss:5.21,top_1_acc:0.235,top_3_acc:0.43,top_5_acc:0.53 
2025-08-01 14:38:29,838 INFO: VAL  EMBED:  epoch:25,train_loss:5.2,top_1_acc:0.0265,top_3_acc:0.0611,top_5_acc:0.0868 
2025-08-01 14:38:29,838 INFO: TEST EMBED:  epoch:25,train_loss:5.2,top_1_acc:0.25,top_3_acc:0.455,top_5_acc:0.535 
2025-08-01 14:38:40,720 INFO: VAL  EMBED:  epoch:26,train_loss:5.18,top_1_acc:0.0263,top_3_acc:0.0642,top_5_acc:0.0876 
2025-08-01 14:38:40,720 INFO: TEST EMBED:  epoch:26,train_loss:5.18,top_1_acc:0.23,top_3_acc:0.415,top_5_acc:0.505 
2025-08-01 14:38:51,429 INFO: VAL  EMBED:  epoch:27,train_loss:5.18,top_1_acc:0.0253,top_3_acc:0.0626,top_5_acc:0.0924 
2025-08-01 14:38:51,430 INFO: TEST EMBED:  epoch:27,train_loss:5.18,top_1_acc:0.25,top_3_acc:0.45,top_5_acc:0.51 
2025-08-01 14:39:02,173 INFO: VAL  EMBED:  epoch:28,train_loss:5.17,top_1_acc:0.0281,top_3_acc:0.0656,top_5_acc:0.0918 
2025-08-01 14:39:02,174 INFO: TEST EMBED:  epoch:28,train_loss:5.17,top_1_acc:0.24,top_3_acc:0.43,top_5_acc:0.515 
2025-08-01 14:39:12,898 INFO: VAL  EMBED:  epoch:29,train_loss:5.17,top_1_acc:0.0259,top_3_acc:0.0621,top_5_acc:0.0907 
2025-08-01 14:39:12,898 INFO: TEST EMBED:  epoch:29,train_loss:5.17,top_1_acc:0.26,top_3_acc:0.445,top_5_acc:0.56 
2025-08-01 14:39:23,524 INFO: VAL  EMBED:  epoch:30,train_loss:5.16,top_1_acc:0.0293,top_3_acc:0.0674,top_5_acc:0.0939 
2025-08-01 14:39:23,524 INFO: TEST EMBED:  epoch:30,train_loss:5.16,top_1_acc:0.24,top_3_acc:0.445,top_5_acc:0.535 
2025-08-01 14:39:34,235 INFO: VAL  EMBED:  epoch:31,train_loss:5.15,top_1_acc:0.0253,top_3_acc:0.0644,top_5_acc:0.093 
2025-08-01 14:39:34,236 INFO: TEST EMBED:  epoch:31,train_loss:5.15,top_1_acc:0.255,top_3_acc:0.43,top_5_acc:0.51 
2025-08-01 14:39:44,872 INFO: VAL  EMBED:  epoch:32,train_loss:5.15,top_1_acc:0.0286,top_3_acc:0.0676,top_5_acc:0.0927 
2025-08-01 14:39:44,873 INFO: TEST EMBED:  epoch:32,train_loss:5.15,top_1_acc:0.22,top_3_acc:0.435,top_5_acc:0.51 
2025-08-01 14:39:55,898 INFO: VAL  EMBED:  epoch:33,train_loss:5.14,top_1_acc:0.0277,top_3_acc:0.0676,top_5_acc:0.0969 
2025-08-01 14:39:55,898 INFO: TEST EMBED:  epoch:33,train_loss:5.14,top_1_acc:0.225,top_3_acc:0.43,top_5_acc:0.53 
2025-08-01 14:40:06,640 INFO: VAL  EMBED:  epoch:34,train_loss:5.14,top_1_acc:0.0296,top_3_acc:0.07,top_5_acc:0.0946 
2025-08-01 14:40:06,640 INFO: TEST EMBED:  epoch:34,train_loss:5.14,top_1_acc:0.275,top_3_acc:0.445,top_5_acc:0.545 
2025-08-01 14:40:17,437 INFO: VAL  EMBED:  epoch:35,train_loss:5.13,top_1_acc:0.0285,top_3_acc:0.0674,top_5_acc:0.0965 
2025-08-01 14:40:17,437 INFO: TEST EMBED:  epoch:35,train_loss:5.13,top_1_acc:0.245,top_3_acc:0.45,top_5_acc:0.52 
2025-08-01 14:40:28,061 INFO: VAL  EMBED:  epoch:36,train_loss:5.12,top_1_acc:0.0282,top_3_acc:0.0668,top_5_acc:0.0961 
2025-08-01 14:40:28,061 INFO: TEST EMBED:  epoch:36,train_loss:5.12,top_1_acc:0.255,top_3_acc:0.435,top_5_acc:0.535 
2025-08-01 14:40:38,718 INFO: VAL  EMBED:  epoch:37,train_loss:5.12,top_1_acc:0.0309,top_3_acc:0.0707,top_5_acc:0.0993 
2025-08-01 14:40:38,718 INFO: TEST EMBED:  epoch:37,train_loss:5.12,top_1_acc:0.315,top_3_acc:0.475,top_5_acc:0.57 
2025-08-01 14:40:49,411 INFO: VAL  EMBED:  epoch:38,train_loss:5.11,top_1_acc:0.027,top_3_acc:0.0666,top_5_acc:0.0982 
2025-08-01 14:40:49,412 INFO: TEST EMBED:  epoch:38,train_loss:5.11,top_1_acc:0.275,top_3_acc:0.475,top_5_acc:0.525 
2025-08-01 14:41:00,315 INFO: VAL  EMBED:  epoch:39,train_loss:5.11,top_1_acc:0.0309,top_3_acc:0.0699,top_5_acc:0.0983 
2025-08-01 14:41:00,316 INFO: TEST EMBED:  epoch:39,train_loss:5.11,top_1_acc:0.26,top_3_acc:0.46,top_5_acc:0.525 
2025-08-01 14:41:10,972 INFO: VAL  EMBED:  epoch:40,train_loss:5.1,top_1_acc:0.0281,top_3_acc:0.0684,top_5_acc:0.0963 
